product_id,product_position,promotion,product_category,seasonal,sales_volume,brand,url,name,description,price,currency,terms,section,season,material,origin,sales
217885,Aisle,True,clothing,Yes,1468,Zara,https://www.zara.com/us/en/fleece-overshirt-p01248320.html,STRETCH QUILTED STRUCTURED OVERSHIRT OLIVE,Relaxed fit overshirt. Lapel collar and long sleeves with snap button cuffs. Chest patch pockets. Side vents at hem. Front snap button closure.,16.99,USD,sweaters,WOMAN,Autumn,Polyester,Vietnam,24941.319999999996
217886,Aisle,True,clothing,Yes,1266,Zara,https://www.zara.com/us/en/plaid-overshirt-p01300100.html,SATIN CHUNKY SOLE HIGH TOP SNEAKERS BROWN,Boxy fit jacket. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Washed effect.Asymmetric hem with side vents. Front button closure.,48.95,USD,t-shirts,MAN,Spring,Linen,India,61970.700000000004
217887,End-cap,True,clothing,Yes,1223,Zara,https://www.zara.com/us/en/washed-effect-bomber-jacket-p08281307.html,STRUCTURED CHUNKY SOLE CANVAS LACE-UP BOOTS BEIGE,Sneakers. Upper in a combination of pieces and colors. Lacing with six pairs of eyelets. Textured chunky soles. Retro style.,28.95,USD,jackets,MAN,Autumn,Cotton,China,35405.85
217888,End-cap,True,clothing,Yes,913,Zara,https://www.zara.com/us/en/puffer-jacket-with-pouch-pocket-p00155401.html,LINEN RIBBED KNIT T-SHIRT GREY,Jacket made of Italian wool. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,39.99,USD,jackets,MAN,Summer,Linen,Vietnam,36510.87
217889,Front of Store,True,clothing,Yes,1348,Zara,https://www.zara.com/us/en/faux-suede-bomber-jacket-p06318600.html,REGULAR TOPSTITCH SNEAKERS BEIGE,Puffer vest made of technical fabric. Fill is a blend of 60% down and 40% feather. Sleeveless design with high collar. Zip pockets at hip and interior pocket. Adjustable hem with side elastics. Front snap button closure.,36.99,USD,shoes,MAN,Autumn,Polyester,Turkey,49862.520000000004
217890,End-cap,True,clothing,Yes,853,Zara,https://www.zara.com/us/en/faux-suede-bomber-jacket-p06318600.html,POCKET DENIM OVERSHIRT BLACK,Long sleeve round neck sweater. Side vents at hem. Rib trim.,25.99,USD,jackets,WOMAN,Autumn,Wool Blend,Turkey,22169.469999999998
217891,Aisle,True,clothing,No,759,Zara,https://www.zara.com/us/en/baggy-fit-jeans-limited-edition-p03991480.html,REGULAR SUEDE RETRO SNEAKERS NAVY,Varsity jacket with padded interior. Rib elastic collar and long sleeves in contrast faux leather. Double welt pockets at hip and interior pocket. Contrasting patch appliqués at front and back. Rib trim. Front snap button closure.,49.99,USD,shoes,MAN,Autumn,Polyester,China,37942.41
217892,End-cap,True,clothing,Yes,1463,Zara,https://www.zara.com/us/en/asymmetric-cropped-knit-sweater-p06771149.html,LIGHTWEIGHT BOMBER JACKET,Regular fit T-shirt. Round neck and short sleeves.,18.95,USD,jackets,MAN,Summer,Linen,Bangladesh,27723.85
217893,End-cap,True,clothing,Yes,955,Zara,https://www.zara.com/us/en/chunky-sole-high-top-sneakers-p12104320.html,QUILTED RIPPED STRAIGHT FIT JEANS KHAKI,Wool and silk blend top. High collar and long sleeves.,39.99,USD,jeans,WOMAN,Autumn,Wool,China,38190.450000000004
217894,Aisle,True,clothing,Yes,894,Zara,https://www.zara.com/us/en/textured-weave-overshirt-p01608101.html,STRUCTURED WOOL BLEND SUIT JACKET SKY BLUE,Full cut T-shirt with crew neck and short sleeves. Contrasting front and back prints. Washed effect.,52.95,USD,sweaters,MAN,Summer,Cotton,India,47337.3
217895,End-cap,True,clothing,Yes,1258,Zara,https://www.zara.com/us/en/suede-fisherman-sandals-p12436320.html,LINEN ABSTRACT PRINT T-SHIRT NAVY,Lapel collar jacket with long sleeves. Front pouch pockets. Front zip closure.,76.95,USD,jeans,WOMAN,Spring,Linen Blend,Bangladesh,96803.1
217896,Aisle,True,clothing,Yes,842,Zara,https://www.zara.com/us/en/lightweight-puffer-jacket-p04302520.html,CHUNKY SOLE CANVAS LACE-UP BOOTS IVORY,Jacket made of faux suede fabric. Ribbed elastic high collar and long sleeve. Welt pockets at hip. Rib trim. Front zip closure.,49.0,USD,jackets,WOMAN,Spring,Cotton,India,41258.0
217897,Front of Store,True,clothing,Yes,1340,Zara,https://www.zara.com/us/en/oversized-bomber-jacket-p08281311.html,STRETCH TUXEDO JACKET IVORY,Jacket with lightly padded interior. Rib collar and long sleeves. Flap pockets at waist. Rib trim. Front asymmetric zip closure.,32.99,USD,jackets,MAN,Autumn,Viscose,Cambodia,44206.600000000006
217898,End-cap,True,clothing,No,1629,Zara,https://www.zara.com/us/en/houndstooth-suit-jacket-p04285498.html,FLEECE OVERSHIRT STONE,Full cut T-shirt made of mesh textured fabric. Contrast rib V-neckline and short sleeves. Front contrast printed text.,56.99,USD,jackets,WOMAN,Summer,Linen,China,92836.71
217899,End-cap,True,clothing,Yes,960,Zara,https://www.zara.com/us/en/technical-padded-jacket-p03833311.html,STRUCTURED 100% WOOL SUIT JACKET TAUPE,Sweater made with 63% alpaca. Round neck and long sleeves.,21.95,USD,jackets,MAN,Winter,Wool Blend,Bangladesh,21072.0
217900,End-cap,True,clothing,No,971,Zara,https://www.zara.com/us/en/reversible-plaid-overshirt-p09621301.html,STRUCTURED FINE KNIT CROP SWEATER WHITE,Jacket made of technical fabric with lightly padded interior. Rib high collar. Long sleeves with elastic cuffs. Patch pockets at hip. Front zip closure.,19.95,USD,jackets,WOMAN,Autumn,Wool Blend,Bangladesh,19371.45
217901,End-cap,True,clothing,Yes,794,Zara,https://www.zara.com/us/en/fine-knit-sweater-p09598045.html,TEXTURED DENIM SHIRT OLIVE,Round neck long sleeve sweater. Side slit at hem with metal bead appliqués.,29.99,USD,sweaters,MAN,Autumn,Acrylic,China,23812.059999999998
217902,Aisle,True,clothing,No,889,Zara,https://www.zara.com/us/en/utility-pocket-jacket-p05520451.html,BELTED STRIPED KNIT SWEATER OLIVE,Overshirt made of stretchy fabric. Lapel collar and long sleeves with snap buttoned cuffs. Chest patch pockets. Front snap button closure.,33.99,USD,jackets,MAN,Winter,Wool,Spain,30217.11
217903,End-cap,True,clothing,Yes,1034,Zara,https://www.zara.com/us/en/houndstooth-suit-jacket-p04285498.html,RIBBED BOMBER JACKET KHAKI,Relaxed fit overshirt made of 25% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Front button closure.,55.99,USD,jackets,WOMAN,Winter,Wool,Spain,57893.66
217904,End-cap,True,clothing,No,897,Zara,https://www.zara.com/us/en/fleece-overshirt-p01248320.html,BELTED BAGGY FIT JEANS LIMITED EDITION BLACK,Round neck long sleeve sweater. Tonal pearl appliqués and open back with tie.,19.99,USD,jackets,MAN,Autumn,Wool Blend,Portugal,17931.03
217905,Front of Store,True,clothing,Yes,1276,Zara,https://www.zara.com/us/en/retro-running-sneakers-p12350320.html,UTILITY BRAIDED COLOR BLOCK SWEATER BURGUNDY,Quilted jacket made of technical fabric. Lapel collar and long sleeves. Welt pockets at hip. Rib trim. Front zip closure.,25.99,USD,sweaters,WOMAN,Autumn,Wool,China,33163.24
217906,Aisle,True,clothing,Yes,942,Zara,https://www.zara.com/us/en/suede-running-sneakers-p12320320.html,RELAXED DOUBLE STRAP SUEDE SANDALS BURGUNDY,Jacket made of cotton denim. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at chest and side pockets at hip. Washed effect. Front zip closure.,64.99,USD,jackets,WOMAN,Summer,Denim,China,61220.579999999994
217907,Front of Store,True,clothing,No,733,Zara,https://www.zara.com/us/en/technical-padded-jacket-p06518501.html,OVERSIZED HEART PRINT T-SHIRT WHITE,Sneakers. Made of leather. Combination of finishes and materials at upper. Lacing with seven pairs of eyelets. Chunky sole in a combination of colors. Retro-inspired design.,77.99,USD,jeans,MAN,Summer,Cotton,Cambodia,57166.67
217908,Aisle,True,clothing,Yes,1107,Zara,https://www.zara.com/us/en/overshirt-with-contrasting-topstitching-p06917325.html,SATIN FLEECE OVERSHIRT BROWN,Jacket made of technical fabric with lightly padded interior. Rib high collar. Long sleeves with elastic cuffs. Patch pockets at hip. Front zip closure.,27.95,USD,jackets,WOMAN,Winter,Satin,Bangladesh,30940.649999999998
217909,Front of Store,True,clothing,Yes,937,Zara,https://www.zara.com/us/en/fleece-overshirt-p01248320.html,QUILTED TECHNICAL JACKET WITH POCKETS BEIGE,Sneakers. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Quilted back piece. Chunky sole. Retro style.,29.99,USD,sweaters,WOMAN,Autumn,Polyester,Vietnam,28100.629999999997
217910,End-cap,True,clothing,No,963,Zara,https://www.zara.com/us/en/knit-pearl-sweater-p04331165.html,WOOL BLEND FELT TEXTURE JACKET OLIVE,Sweater made with 80% wool and 20% cashmere. Round neck and long sleeves.,35.95,USD,jackets,WOMAN,Autumn,Polyester,Morocco,34619.850000000006
217911,Front of Store,True,clothing,No,1614,Zara,https://www.zara.com/us/en/wool-and-cashmere-blend-rib-sweater-p02893054.html,EMBROIDERED MULTIPIECE SNEAKERS TAUPE,Puffer jacket made of tear-resistant ripstop fabric. High collar and adjustable long sleeves with adhesive straps. Welt pockets at hip. Adjustable hem with side elastics. Front zip closure.,13.95,USD,shoes,WOMAN,Winter,Wool,Bangladesh,22515.3
217912,End-cap,True,clothing,Yes,1020,Zara,https://www.zara.com/us/en/paint-print-overshirt-p05320305.html,TECHNICAL PADDED JACKET KHAKI,Lapel collar jacket with long sleeves with buttoned cuffs. Flap pockets at chest and welt pockets at hip. Front button closure.,21.99,USD,jackets,WOMAN,Winter,Viscose,Morocco,22429.8
217913,Front of Store,True,clothing,Yes,994,Zara,https://www.zara.com/us/en/washed-technical-jacket-p04695300.html,TAILORED CONTRASTING COLLAR JACKET TAUPE,Basic sweater with round neck and long sleeves. Side button details at shoulders.,28.95,USD,t-shirts,WOMAN,Winter,Wool,Brazil,28776.3
217914,Aisle,True,clothing,Yes,1521,Zara,https://www.zara.com/us/en/contrasting-patches-bomber-jacket-p03833401.html,STRAIGHT SUIT JACKET WHITE #4,Jacket made of technical fabric. High collar and long sleeves with adjustable cuffs with snap button straps. Flap patch pockets at hip. Adjustable drawstring hem. Washed effect. Front zip hidden by a snap button flap.,15.99,USD,jackets,WOMAN,Spring,Polyester,Portugal,24320.79
217915,Aisle,True,clothing,Yes,1431,Zara,https://www.zara.com/us/en/straight-suit-jacket-p04143291.html,RIBBED V-NECK KNIT SWEATER ECRU,Padded jacket made of technical fabric. High collar and long sleeves. Welt pockets at hip. Elasticized trim. Front zip closure.,51.99,USD,jackets,WOMAN,Autumn,Acrylic,India,74397.69
217916,Front of Store,True,clothing,No,956,Zara,https://www.zara.com/us/en/foil-knit-crop-sweater-p06771001.html,QUILTED OVERSIZED CROPPED JACKET LIMITED EDITION SKY BLUE,Quilted jacket made of technical fabric. Lapel collar and long sleeves. Welt pockets at hip. Rib trim. Front zip closure.,19.95,USD,jackets,WOMAN,Autumn,Polyester,Vietnam,19072.2
217917,Aisle,True,clothing,No,909,Zara,https://www.zara.com/us/en/leather-biker-jacket-p05833412.html,REGULAR TEXTURED POCKET OVERSHIRT TAUPE,Sandals with two straps. The thin straps hug the instep. Slightly chunky sole.,22.95,USD,jackets,WOMAN,Spring,Cotton,Turkey,20861.55
217918,Front of Store,True,clothing,No,1520,Zara,https://www.zara.com/us/en/pocket-denim-overshirt-p01472403.html,CROPPED ALPACA BLEND OPEN KNIT SWEATER BROWN,Jacket with lightly padded interior. Corduroy lapel collar. Long sleeves. Patch pockets at hip. Front button closure.,44.95,USD,jackets,WOMAN,Winter,Wool Blend,China,68324.0
217919,Front of Store,True,clothing,No,745,Zara,https://www.zara.com/us/en/-p04310461.html,PLEATED PLAID OVERSHIRT IVORY,Sweater made with 31% wool. Round neck and long sleeves. Rib trim.,25.95,USD,shoes,MAN,Autumn,Wool,China,19332.75
217920,End-cap,True,clothing,No,1336,Zara,https://www.zara.com/us/en/fine-knit-crop-sweater-p09598029.html,LINEN QUILTED STRUCTURED OVERSHIRT GREY,Jacket made of textured fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at chest and hidden pockets at hip. Side vents at hem. Front button closure.,43.99,USD,jackets,MAN,Summer,Linen,China,58770.64
217921,Aisle,True,clothing,No,1000,Zara,https://www.zara.com/us/en/contrast-jacquard-jacket-p04087423.html,KNIT WOVEN LEATHER SLIDES,Jacket with lightly padded interior. Corduroy lapel collar. Long sleeves. Patch pockets at hip. Front button closure.,49.99,USD,jackets,WOMAN,Winter,Wool,Pakistan,49990.0
217922,Front of Store,True,clothing,Yes,1479,Zara,https://www.zara.com/us/en/multipiece-sneakers-p12318220.html,LINEN 100% WOOL SUIT JACKET IVORY,Jacket made of technical fabric with padded interior. High collar with foldable interior hood. Long sleeves with interior rib cuffs. Front pockets with hidden zip closure and interior pocket detail. Adjustable hem with side elastics. Front zip hidden by a snap button flap.,55.95,USD,t-shirts,WOMAN,Summer,Linen,China,82750.05
217923,Aisle,True,clothing,Yes,770,Zara,https://www.zara.com/us/en/100-wool-suit-jacket-p05955218.html,RELAXED TEXTURED DENIM JACKET LIMITED EDITION BROWN,Round neck long sleeve sweater. Metallic fabric detail and frayed trim.,29.99,USD,sweaters,MAN,Autumn,Wool Blend,Spain,23092.3
217924,Aisle,True,clothing,Yes,1596,Zara,https://www.zara.com/us/en/v-neck-knit-sweater-p03519001.html,STRUCTURED TWILL OVERSHIRT NAVY,Relaxed fit overshirt. Lapel collar and long sleeves with snap button cuffs. Chest patch pockets. Side vents at hem. Front snap button closure.,26.0,USD,jackets,WOMAN,Summer,Cotton,China,41496.0
217925,Aisle,True,clothing,No,1170,Zara,https://www.zara.com/us/en/patch-bomber-jacket-p03918330.html,QUILTED CONTRAST SOLE LEATHER SNEAKERS,V-neck sweater with long sleeves. Side vents at hem.,87.99,USD,jackets,WOMAN,Autumn,Wool,Bangladesh,102948.29999999999
217926,End-cap,True,clothing,No,716,Zara,https://www.zara.com/us/en/fleece-bomber-jacket-p08281405.html,HIGH-WAIST SLIM FIT SUIT JACKET TAUPE,Jacket made of cotton denim. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at chest and side pockets at hip. Washed effect. Front zip closure.,99.0,USD,jackets,WOMAN,Spring,Denim,Turkey,70884.0
217927,Front of Store,True,clothing,No,802,Zara,https://www.zara.com/us/en/plaid-overshirt-p00794432.html,HIGH-WAIST PRINTED CROPPED FIT SHIRT LIMITED EDITION BROWN,Jacket made of technical fabric. High collar and long sleeves with adjustable cuffs with snap button straps. Flap patch pockets at hip. Adjustable drawstring hem. Washed effect. Front zip hidden by a snap button flap.,79.99,USD,jackets,WOMAN,Autumn,Polyester,Spain,64151.979999999996
217928,Aisle,True,clothing,No,981,Zara,https://www.zara.com/us/en/cable-knit-metallic-sweater-p04369103.html,HIGH-WAIST MOCK NECK WOOL AND SILK BLEND KNIT TOP OLIVE,Fisherman sandals. Made of leather with a suede finish. Crossed straps at front. Buckled ankle strap closure. Slightly chunky soles.,38.99,USD,sweaters,MAN,Summer,Linen,Brazil,38249.19
217929,End-cap,True,clothing,Yes,1637,Zara,https://www.zara.com/us/en/purl-knit-sweater-p03332300.html,KNIT OVERSHIRT CHARCOAL,Basic sweater with round neck and long sleeves. Side button details at shoulders.,33.99,USD,jackets,WOMAN,Winter,Wool Blend,Bangladesh,55641.630000000005
217930,End-cap,True,clothing,No,920,Zara,https://www.zara.com/us/en/hiking-boots-p12103320.html,SLIM FIT SUIT JACKET,Jacket made of technical fabric with padded interior. Lapel collar and long sleeves with elastic cuffs. Welt pockets at hip and interior pocket. Adjustable drawstring hem. Front snap button closure.,19.99,USD,jackets,WOMAN,Autumn,Wool Blend,China,18390.8
217931,Front of Store,True,clothing,No,871,Zara,https://www.zara.com/us/en/slim-fit-suit-jacket-p04239493.html,KNIT TECHNICAL PADDED JACKET GREY,V-neck sweater with long sleeves. Side vents at hem.,29.95,USD,jackets,WOMAN,Autumn,Wool Blend,Brazil,26086.45
217932,Front of Store,True,clothing,No,770,Zara,https://www.zara.com/us/en/strap-sandals-p12765320.html,REGULAR DOUBLE STRAP SUEDE SANDALS CHARCOAL,Overshirt made of stretchy fabric. Lapel collar and long sleeves with snap buttoned cuffs. Chest patch pockets. Front snap button closure.,75.99,USD,shoes,MAN,Summer,Cotton,China,58512.299999999996
217933,Aisle,True,clothing,No,820,Zara,https://www.zara.com/us/en/oversized-cropped-jacket-limited-edition-p04304672.html,STRETCH ADHERENT STRIPES SNEAKERS KHAKI,Jacket made of dense technical fabric. Lapel collar and long sleeves with buttoned cuffs. Multi-functional front pockets. Front zip hidden by a snap button flap.,15.99,USD,jackets,MAN,Spring,Polyester,Bangladesh,13111.8
217934,Aisle,True,clothing,No,919,Zara,https://www.zara.com/us/en/pocket-puffer-jacket-p08281439.html,LINEN TEXTURED JACKET WHITE,Regular fit overshirt with lightly padded interior. Lapel collar and long sleeves with buttoned cuffs. Flap pockets at hip. Front button closure.,42.95,USD,t-shirts,WOMAN,Summer,Linen,Turkey,39471.05
217935,End-cap,True,clothing,Yes,1245,Zara,https://www.zara.com/us/en/pocket-overshirt-p00706621.html,OVERSIZED UTILITY POCKET JACKET STONE,Puffer jacket with high collar and adjustable hood. Long sleeves with interior rib cuffs. Welt pockets at hip and interior pocket. Adjustable hem with side elastics. Front zip hidden by a snap button flap.,86.95,USD,jackets,WOMAN,Autumn,Wool,Spain,108252.75
217936,End-cap,True,clothing,No,725,Zara,https://www.zara.com/us/en/v-neck-knit-sweater-p03519001.html,REGULAR MIXED COLLAR JACKET IVORY,Jacket made of cotton denim. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at chest and side pockets at hip. Washed effect. Front zip closure.,29.95,USD,sweaters,MAN,Spring,Cotton,Bangladesh,21713.75
217937,Front of Store,True,clothing,Yes,1433,Zara,https://www.zara.com/us/en/cropped-leather-jacket-p02521104.html,PATCH BOMBER JACKET ECRU,High collar sweater with long sleeves. Open back detail and pearl appliqués. Back button closure.,17.99,USD,shoes,WOMAN,Autumn,Wool Blend,Bangladesh,25779.67
217938,Front of Store,True,clothing,No,1376,Zara,https://www.zara.com/us/en/suit-jacket-in-100-linen-p04307408.html,100% WOOL SUIT JACKET BLACK,Wool and silk blend sweater. Asymmetric neckline and long sleeves.,44.99,USD,jackets,MAN,Winter,Wool,Spain,61906.240000000005
217939,End-cap,True,clothing,Yes,1109,Zara,https://www.zara.com/us/en/textured-denim-jacket-limited-edition-p01538430.html,OVERSIZED FAUX SUEDE OVERSHIRT BURGUNDY,Jacket made of technical fabric with padded interior. Lapel collar and long sleeves with elastic cuffs. Welt pockets at hip and interior pocket. Adjustable drawstring hem. Front snap button closure.,54.99,USD,jackets,WOMAN,Winter,Cotton,China,60983.91
217940,End-cap,True,clothing,No,1018,Zara,https://www.zara.com/us/en/colorblock-knit-crop-sweater-p05536008.html,HIGH-WAIST PRINTED CROPPED FIT SHIRT LIMITED EDITION IVORY,Jacket with lightly padded interior. Corduroy lapel collar. Long sleeves. Patch pockets at hip. Front button closure.,73.95,USD,jackets,WOMAN,Winter,Wool Blend,Bangladesh,75281.1
217941,End-cap,True,clothing,No,1108,Zara,https://www.zara.com/us/en/jewel-knit-sweater-p05755005.html,DOUBLE-BREASTED CHUNKY SOLE HIGH TOP SNEAKERS OLIVE,Jacket made of technical fabric with lightly padded interior. Rib elastic collar and long sleeves. Zip pockets at hip. Elastic hem. Front zip closure.,17.99,USD,sweaters,WOMAN,Winter,Polyester,Bangladesh,19932.92
217942,Aisle,True,clothing,No,1098,Zara,https://www.zara.com/us/en/ripped-straight-fit-jeans-p03991404.html,FOIL KNIT CROP SWEATER SKY BLUE,Sneakers. Monochromatic. Upper in a combination of pieces. Closure with three adhesive straps. Slightly chunky sole.,65.95,USD,shoes,MAN,Autumn,Wool Blend,Turkey,72413.1
217943,End-cap,True,clothing,Yes,1550,Zara,https://www.zara.com/us/en/pocket-overshirt-p04466468.html,UTILITY KNIT SWEATER WITH BUTTONS IVORY #3,Jacket made of technical fabric. Lapel collar and long sleeves with pocket detail. Welt pockets at hip and interior pocket. Washed effect. Elasticized trim. Front zip hidden by a snap button flap.,25.95,USD,jackets,WOMAN,Winter,Polyester,Bangladesh,40222.5
217944,End-cap,True,clothing,No,806,Zara,https://www.zara.com/us/en/contrasting-collar-jacket-p01538369.html,DOUBLE-BREASTED FAUX FUR JEWEL SWEATER,Jacket with lightly padded interior. Lapel collar and long sleeves with buttoned cuffs. Flap pockets at chest and welt pockets at hip. Front button closure.,39.0,USD,shoes,MAN,Winter,Wool,Argentina,31434.0
217945,Front of Store,True,clothing,No,707,Zara,https://www.zara.com/us/en/technical-padded-jacket-p06518501.html,DOUBLE-BREASTED TECHNICAL PADDED JACKET IVORY,Lapel collar jacket with long sleeves. Front pouch pockets. Front zip closure.,99.99,USD,jackets,MAN,Autumn,Cotton,India,70692.93
217946,Front of Store,True,clothing,Yes,1362,Zara,https://www.zara.com/us/en/suede-retro-sneakers-p12309320.html,SLIM ABSTRACT JACQUARD SWEATER IVORY,Jacket made of technical fabric. High collar with adjustable drawstring hood. Long sleeves with rib cuffs. Chest welt pocket and hip patch pockets. Interior pocket. Adjustable hem with elastics at sides. Front zip hidden by a snap button flap.,20.0,USD,jackets,MAN,Autumn,Wool Blend,Turkey,27240.0
217947,Aisle,True,clothing,Yes,1264,Zara,https://www.zara.com/us/en/rib-collar-jacket-p08281410.html,RIBBED HIKING BOOTS WHITE,Jacket made of faux leather fabric. High collar and long sleeves. Welt pockets at hip and interior pocket. Rib trim. Front zip closure.,26.99,USD,t-shirts,MAN,Autumn,Polyester,India,34115.36
217948,End-cap,True,clothing,No,819,Zara,https://www.zara.com/us/en/asymmetric-cropped-knit-sweater-p06771149.html,HIGH-WAIST TECHNICAL PADDED JACKET NAVY,Sneakers. Upper in a combination of pieces and textures. Shoelaces with six pairs of eyelets at different heights. Chunky irregular design soles. Retro-inspired design.,25.99,USD,shoes,WOMAN,Autumn,Polyester,Turkey,21285.809999999998
217949,Aisle,True,clothing,Yes,1332,Zara,https://www.zara.com/us/en/hooded-technical-jacket-p08281355.html,CROPPED BASIC HEAVYWEIGHT T-SHIRT BURGUNDY,Cropped overshirt. Lapel collar and long sleeves with buttoned cuffs. Front patch pockets. Irregular finished seams. Front button closure.,86.99,USD,jackets,WOMAN,Summer,Cotton,China,115870.68
217950,End-cap,True,clothing,No,992,Zara,https://www.zara.com/us/en/ripped-straight-fit-jeans-p03991404.html,SLIM BASIC SLIM FIT T-SHIRT NAVY,Running shoes. Upper in a combination of pieces and finishes. Lacing with six pairs of eyelets. Chunky soles with irregular design. Lug soles. Trek style.,19.99,USD,sweaters,WOMAN,Spring,Linen,India,19830.079999999998
217951,Front of Store,True,clothing,Yes,1245,Zara,https://www.zara.com/us/en/abstract-jacquard-sweater-p03284407.html,OVERSIZED MOC-TOE SUEDE BOOTS BLACK,Sandals. Made of leather with a suede finish. Two crossed wide straps at instep. Thick lightweight soles.,107.99,USD,jackets,WOMAN,Summer,Cotton,China,134447.55
217952,Aisle,True,clothing,Yes,1572,Zara,https://www.zara.com/us/en/basic-knit-sweater-p01509115.html,EMBROIDERED ABSTRACT JACQUARD SWEATER OLIVE,Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.,31.99,USD,t-shirts,WOMAN,Winter,Wool,Turkey,50288.28
217953,Front of Store,True,clothing,No,740,Zara,https://www.zara.com/us/en/basic-foil-knit-sweater-p00506101.html,TAILORED FLEECE BOMBER JACKET WHITE,Round neck long sleeve sweater. Fitted waist with side ruching.,99.99,USD,jackets,WOMAN,Autumn,Wool Blend,Morocco,73992.59999999999
217954,Aisle,True,clothing,No,699,Zara,https://www.zara.com/us/en/multipiece-sneakers-p12215320.html,TAILORED RETRO RUNNING SNEAKERS SAND,Regular fit jacket with lapel collar and long sleeves. Patch pockets at chest and hip. Front button closure.,79.95,USD,jackets,WOMAN,Autumn,Polyester,Spain,55885.05
217955,Front of Store,True,clothing,Yes,841,Zara,https://www.zara.com/us/en/houndstooth-suit-jacket-p04285498.html,HIGH-WAIST SUIT JACKET,Jacket made of faux shearling fabric. Rib elastic collar and long sleeves. Welt pockets at hip and interior pocket. Rib trim. Front zip closure.,59.99,USD,jackets,WOMAN,Autumn,Polyester,Bangladesh,50451.590000000004
217956,Aisle,True,clothing,No,1097,Zara,https://www.zara.com/us/en/zippered-wool-blend-overshirt-p05854401.html,REGULAR TOPSTITCH SNEAKERS BLACK,Relaxed fit overshirt. Lapel collar and long sleeves. Chest patch pocket. Front snap button closure.,32.99,USD,sweaters,WOMAN,Winter,Cotton,Bangladesh,36190.03
217957,Aisle,True,clothing,Yes,1338,Zara,https://www.zara.com/us/en/high-collar-knit-sweater-p01509118.html,LINEN WOOL BLEND FELT TEXTURE JACKET GREY,High collar sweater with long sleeves. Open back detail and pearl appliqués. Back button closure.,50.0,USD,jackets,WOMAN,Spring,Linen,China,66900.0
217958,Front of Store,True,clothing,No,934,Zara,https://www.zara.com/us/en/technical-padded-jacket-p03833311.html,DOUBLE-BREASTED WOOL BLEND JACKET IVORY,Lapel collar jacket with long sleeves. Front pouch pockets. Front zip closure.,21.99,USD,jackets,WOMAN,Winter,Wool,Spain,20538.66
217959,Front of Store,True,clothing,Yes,938,Zara,https://www.zara.com/us/en/geometric-jacquard-overshirt-p04196412.html,HOUNDSTOOTH SUIT JACKET WHITE #4,Straight fit blazer. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,25.99,USD,jackets,WOMAN,Spring,Polyester,Portugal,24378.62
217960,Aisle,True,clothing,Yes,1204,Zara,https://www.zara.com/us/en/metal-bead-knit-sweater-p03920018.html,CROPPED SUIT JACKET,Cropped shirt. Round neckline. Contrasting front print. Washed effect. Irregular trim.,32.99,USD,t-shirts,MAN,Autumn,Viscose,China,39719.96
217961,Aisle,True,clothing,No,1093,Zara,https://www.zara.com/us/en/herringbone-textured-jacket-p08491401.html,MOCK NECK WOOL AND SILK BLEND KNIT TOP WHITE #3,Straight fit blazer. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,21.99,USD,sweaters,WOMAN,Winter,Wool,China,24035.07
217962,End-cap,True,clothing,Yes,1119,Zara,https://www.zara.com/us/en/multipiece-sneakers-p12215320.html,CROPPED BASIC 100% WOOL SWEATER KHAKI,Lightweight jacket made of technical fabric. Round neck and long sleeves. Welt pockets at hip. Interior pocket. Rib trim. Front zip closure.,24.99,USD,shoes,WOMAN,Winter,Wool,Turkey,27963.809999999998
217963,Front of Store,True,clothing,No,942,Zara,https://www.zara.com/us/en/waxed-effect-plaid-jacket-p04272302.html,CHUNKY SOLE CANVAS LACE-UP BOOTS SAND,Straight fit blazer. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip and interior pocket. Central back vent at hem. Front button closure.,19.99,USD,t-shirts,WOMAN,Spring,Cotton,Spain,18830.579999999998
217964,Aisle,True,clothing,Yes,851,Zara,https://www.zara.com/us/en/basic-heavyweight-t-shirt-p01887450.html,STRUCTURED ACID WASH DENIM JACKET,Long sleeve round neck sweater. Side vents at hem. Rib trim.,45.99,USD,t-shirts,WOMAN,Autumn,Wool,Morocco,39137.490000000005
